"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Inhib","log2fold_change","Auc"
"1452","ENSG00000237036","hurdle",0,-1.1298494,0.7849423,1.9147917,0.684
"1427","ENSG00000234350","hurdle",0,-2.37058558,-0.05369139,2.31689419,0.684
"1178","ENSG00000186073","hurdle",0,-0.06399595,1.03736206,1.10135801,0.684
"1142","ENSG00000183878","hurdle",0,0.7304017,1.7093548,0.9789531,0.684
"765","ENSG00000156026","hurdle",0,0.5063923,1.4768863,0.970494,0.684
"506","ENSG00000135905","hurdle",0,1.156696,1.985184,0.828488,0.684
"481","ENSG00000134115","hurdle",0,0.2807025,1.2923321,1.0116296,0.684
"1007","ENSG00000172461","hurdle",0,2.827313,3.635617,0.808304,0.683
"362","ENSG00000119283","hurdle",0,-2.7508081,-0.3686109,2.3821972,0.683
"1654","ENSG00000273301","hurdle",0,-2.0121316,0.2617628,2.2738944,0.682
"898","ENSG00000165914","hurdle",0,1.572157,2.09517,0.523013,0.682
"795","ENSG00000158683","hurdle",0,-1.495713,0.1672951,1.6630081,0.682
"613","ENSG00000144366","hurdle",0,1.569075,3.163504,1.594429,0.682
"41","ENSG00000033867","hurdle",0,0.05556829,1.15565702,1.10008873,0.682
"923","ENSG00000167619","hurdle",0,-1.55006765,-0.03180388,1.51826377,0.681
"720","ENSG00000151883","hurdle",0,1.742433,2.378945,0.636512,0.681
"1625","ENSG00000262655","hurdle",0,-0.543334,1.322564,1.865898,0.68
"981","ENSG00000171016","hurdle",0,-2.3305374,-0.3379698,1.9925676,0.68
"960","ENSG00000169851","hurdle",0,3.701102,4.285972,0.58487,0.68
"911","ENSG00000166444","hurdle",0,0.1304053,1.1496175,1.0192122,0.68
"696","ENSG00000150394","hurdle",0,2.446408,3.231938,0.78553,0.68
"600","ENSG00000143669","hurdle",0,1.502863,2.073716,0.570853,0.68
"562","ENSG00000139946","hurdle",0,-0.4478781,1.1528456,1.6007237,0.68
"496","ENSG00000134982","hurdle",0,2.079015,2.654081,0.575066,0.68
"468","ENSG00000132821","hurdle",0,-0.214556,0.7484721,0.9630281,0.68
"164","ENSG00000099204","hurdle",0,2.307377,2.829709,0.522332,0.68
"78","ENSG00000065923","hurdle",0,0.02833226,0.87966467,0.85133241,0.68
"1559","ENSG00000253973","hurdle",0,-1.95764583,-0.05952118,1.89812465,0.679
"1107","ENSG00000181827","hurdle",0,1.399415,1.951707,0.552292,0.679
"962","ENSG00000169946","hurdle",0,2.763406,4.355116,1.59171,0.679
"688","ENSG00000149212","hurdle",0,1.361291,2.26613,0.904839,0.679
"495","ENSG00000134874","hurdle",0,0.7873978,1.4554181,0.6680203,0.679
"103","ENSG00000074935","hurdle",0,-0.508862,0.6097087,1.1185707,0.679
"1317","ENSG00000213578","hurdle",0,-3.00880123,0.02144055,3.03024178,0.678
"1174","ENSG00000185946","hurdle",0,1.328918,1.919367,0.590449,0.678
"1031","ENSG00000174482","hurdle",0,4.020132,4.602877,0.582745,0.678
"623","ENSG00000144935","hurdle",0,1.436217,1.995518,0.559301,0.678
"596","ENSG00000143494","hurdle",0,-2.5585643,0.2684883,2.8270526,0.678
"195","ENSG00000101493","hurdle",0,-0.7354298,0.4400154,1.1754452,0.678
"180","ENSG00000100592","hurdle",0,1.591602,2.092177,0.500575,0.678
"99","ENSG00000072858","hurdle",0,1.104839,1.604844,0.500005,0.678
"985","ENSG00000171303","hurdle",0,-1.9945422,-0.1878743,1.8066679,0.677
"798","ENSG00000158966","hurdle",0,0.09470802,2.32564378,2.23093576,0.677
"492","ENSG00000134533","hurdle",0,-0.5344658,1.0500092,1.584475,0.677
"253","ENSG00000107742","hurdle",0,0.6609423,1.443389,0.7824467,0.677
"43","ENSG00000036828","hurdle",0,-3.2094375,0.3707292,3.5801667,0.677
"1417","ENSG00000233006","hurdle",0,0.2610726,1.028187,0.7671144,0.676
"1270","ENSG00000198739","hurdle",0,3.008357,3.564104,0.555747,0.676
"686","ENSG00000148848","hurdle",0,-1.2738586,0.9981542,2.2720128,0.676
"412","ENSG00000124831","hurdle",0,1.81416,2.331095,0.516935,0.676
"90","ENSG00000070882","hurdle",0,1.301385,2.138656,0.837271,0.676
"56","ENSG00000050030","hurdle",0,0.9388759,1.5038432,0.5649673,0.676
"1445","ENSG00000236404","hurdle",0,0.5527939,1.5985729,1.045779,0.675
"1086","ENSG00000180376","hurdle",0,0.7367112,1.4392608,0.7025496,0.675
"992","ENSG00000171587","hurdle",0,4.488417,5.357065,0.868648,0.675
"513","ENSG00000136052","hurdle",0,0.8608503,1.4198057,0.5589554,0.675
"453","ENSG00000130224","hurdle",0,-0.4709582,0.6970524,1.1680106,0.675
"305","ENSG00000113269","hurdle",0,1.739542,2.403176,0.663634,0.675
"1401","ENSG00000231764","hurdle",0,-2.751022,1.806431,4.557453,0.674
"854","ENSG00000163888","hurdle",0,-1.3937885,0.1162532,1.5100417,0.674
"750","ENSG00000154229","hurdle",0,2.594642,3.257381,0.662739,0.674
"397","ENSG00000123124","hurdle",0,0.5821834,1.5034294,0.921246,0.674
"152","ENSG00000091436","hurdle",0,-1.5128484,0.5840236,2.096872,0.674
"1594","ENSG00000259234","hurdle",0,0.9298594,1.8882931,0.9584337,0.673
"970","ENSG00000170396","hurdle",0,1.176551,3.090821,1.91427,0.673
"344","ENSG00000116704","hurdle",0,-0.7960734,0.5907043,1.3867777,0.673
"230","ENSG00000105464","hurdle",0,-2.5386622,-0.2825319,2.2561303,0.673
"13","ENSG00000006283","hurdle",0,-1.1073457,0.2375313,1.344877,0.673
"1644","ENSG00000271860","hurdle",0,2.181437,4.083614,1.902177,0.672
"1205","ENSG00000188517","hurdle",0,0.09940426,1.50792843,1.40852417,0.672
"1199","ENSG00000188042","hurdle",0,-0.3246727,1.0141849,1.3388576,0.672
"1110","ENSG00000182168","hurdle",0,3.081808,3.80656,0.724752,0.672
"932","ENSG00000168769","hurdle",0,0.1249055,1.067842,0.9429365,0.672
"702","ENSG00000150907","hurdle",0,-0.5450029,1.3216778,1.8666807,0.672
"646","ENSG00000146247","hurdle",0,1.619888,2.260482,0.640594,0.672
"343","ENSG00000116667","hurdle",0,1.712344,2.218188,0.505844,0.672
"324","ENSG00000115295","hurdle",0,0.6312628,1.4802544,0.8489916,0.672
"321","ENSG00000115109","hurdle",0,0.5036369,1.2217051,0.7180682,0.672
"228","ENSG00000105409","hurdle",0,0.9651198,1.630122,0.6650022,0.672
"536","ENSG00000137710","hurdle",0,0.576609,1.419123,0.842514,0.671
"375","ENSG00000120907","hurdle",0,-1.144393,1.03106,2.175453,0.671
"268","ENSG00000109586","hurdle",0,0.6351164,1.458552,0.8234356,0.671
"1330","ENSG00000219545","hurdle",0,1.191438,1.814903,0.623465,0.67
"785","ENSG00000157657","hurdle",0,-0.9821173,0.3500141,1.3321314,0.67
"572","ENSG00000140859","hurdle",0,-0.9088988,0.7002652,1.609164,0.67
"502","ENSG00000135336","hurdle",0,0.4955869,1.2250549,0.729468,0.67
"154","ENSG00000091656","hurdle",0,-0.3974689,1.683979,2.0814479,0.67
"87","ENSG00000070182","hurdle",0,-0.6843676,0.4288254,1.113193,0.67
"1570","ENSG00000256287","hurdle",0,-0.0133504,1.0291454,1.0424958,0.669
"1416","ENSG00000232931","hurdle",0,1.153055,1.655337,0.502282,0.669
"406","ENSG00000124225","hurdle",0,-0.341251,1.012312,1.353563,0.669
"365","ENSG00000119698","hurdle",0,0.3539714,1.0045359,0.6505645,0.669
"969","ENSG00000170381","hurdle",0,0.07983521,1.74898801,1.6691528,0.668
"894","ENSG00000165626","hurdle",0,-1.634903,0.1634592,1.7983622,0.668
"796","ENSG00000158813","hurdle",0,-1.205546,0.938528,2.144074,0.668
"771","ENSG00000156299","hurdle",0,1.146708,2.627473,1.480765,0.668
"353","ENSG00000118257","hurdle",0,-1.0121316,0.5993346,1.6114662,0.668
"1421","ENSG00000233639","hurdle",0,0.6144166,1.4236983,0.8092817,0.667
"1076","ENSG00000179222","hurdle",0,0.8358653,1.4895691,0.6537038,0.667
"1006","ENSG00000172380","hurdle",0,-2.15447788,-0.01484592,2.13963196,0.667
"617","ENSG00000144583","hurdle",0,0.1641344,0.940635,0.7765006,0.667
"577","ENSG00000141576","hurdle",0,0.9683893,1.537778,0.5693887,0.667
"442","ENSG00000129116","hurdle",0,-0.1929176,0.8672838,1.0602014,0.667
"395","ENSG00000122729","hurdle",0,-0.8815228,0.2640443,1.1455671,0.667
"206","ENSG00000102290","hurdle",0,1.24023,2.290876,1.050646,0.667
"1663","ENSG00000275443","hurdle",0,-2.28737464,0.05043097,2.33780561,0.666
"674","ENSG00000148123","hurdle",0,-0.2748198,0.9497075,1.2245273,0.666
"624","ENSG00000145012","hurdle",0,1.571633,2.206797,0.635164,0.666
"555","ENSG00000138795","hurdle",0,-1.5536096,0.2709753,1.8245849,0.666
"503","ENSG00000135549","hurdle",0,-2.06888955,-0.05667113,2.01221842,0.666
"493","ENSG00000134744","hurdle",0,1.278201,1.874103,0.595902,0.666
"139","ENSG00000087460","hurdle",0,2.395421,2.907919,0.512498,0.666
"1273","ENSG00000198794","hurdle",0,1.080001,1.634873,0.554872,0.665
"899","ENSG00000165973","hurdle",0,2.66377,4.041802,1.378032,0.665
"693","ENSG00000150093","hurdle",0,-0.2109454,0.8861682,1.0971136,0.665
"491","ENSG00000134480","hurdle",0,1.52623,2.401943,0.875713,0.665
"107","ENSG00000076641","hurdle",0,0.4808325,1.690173,1.2093405,0.665
"69","ENSG00000061918","hurdle",0,0.7684305,1.6145827,0.8461522,0.665
"1680","ENSG00000285280","hurdle",0,-1.3466176,0.8724198,2.2190374,0.664
"1495","ENSG00000247556","hurdle",0,1.587207,2.149127,0.56192,0.664
"1264","ENSG00000198408","hurdle",0,1.567156,2.081067,0.513911,0.664
"1083","ENSG00000179796","hurdle",0,-0.5868872,0.7669757,1.3538629,0.664
"1010","ENSG00000172671","hurdle",0,-2.1185537,-0.3852002,1.7333535,0.664
"275","ENSG00000110002","hurdle",0,-2.4602902,-0.5735297,1.8867605,0.664
"200","ENSG00000101935","hurdle",0,0.9136316,1.4690909,0.5554593,0.664
"1069","ENSG00000178573","hurdle",0,-2.190884,0.05030508,2.24118908,0.663
"429","ENSG00000127328","hurdle",0,-0.5656048,1.1882297,1.7538345,0.663
"29","ENSG00000017260","hurdle",0,1.62889,2.266265,0.637375,0.663
"1629","ENSG00000266028","hurdle",0,0.7567373,1.3172903,0.560553,0.662
"1601","ENSG00000259485","hurdle",0,-1.419325,1.032909,2.452234,0.662
"1408","ENSG00000232284","hurdle",0,-1.4665146,0.2728108,1.7393254,0.662
"1382","ENSG00000229236","hurdle",0,-0.8646368,0.459012,1.3236488,0.662
"834","ENSG00000162946","hurdle",0,-0.4662072,1.2379901,1.7041973,0.662
"665","ENSG00000147324","hurdle",0,0.2392071,1.0435098,0.8043027,0.662
"392","ENSG00000122584","hurdle",0,0.3198156,3.83988,3.5200644,0.662
"96","ENSG00000072182","hurdle",0,-2.9163797,-0.4315659,2.4848138,0.662
"1480","ENSG00000242268","hurdle",0,-2.09323658,-0.03193715,2.06129943,0.661
"915","ENSG00000167081","hurdle",0,-0.3831766,1.6320159,2.0151925,0.661
"759","ENSG00000155158","hurdle",0,0.6742917,1.2829875,0.6086958,0.661
"171","ENSG00000100207","hurdle",0,0.8339761,1.3454709,0.5114948,0.661
"1696","ENSG00000286218","hurdle",0,-2.6468,0.058465,2.705265,0.66
"1193","ENSG00000187720","hurdle",0,-0.359408,1.275845,1.635253,0.66
"1135","ENSG00000183654","hurdle",0,-0.1311022,0.7892484,0.9203506,0.66
"774","ENSG00000156959","hurdle",0,0.4517001,0.9945603,0.5428602,0.66
"1239","ENSG00000196693","hurdle",0,-0.6039874,0.3679035,0.9718909,0.659
"1063","ENSG00000177853","hurdle",0,0.641978,1.366352,0.724374,0.659
"545","ENSG00000138468","hurdle",0,0.7190516,1.3995905,0.6805389,0.659
"407","ENSG00000124493","hurdle",0,-1.5571603,-0.2186408,1.3385195,0.659
"261","ENSG00000108669","hurdle",0,0.2948694,1.0819511,0.7870817,0.659
"170","ENSG00000100154","hurdle",0,1.850309,2.515068,0.664759,0.659
"151","ENSG00000091136","hurdle",0,0.1025167,1.1782987,1.075782,0.659
"130","ENSG00000085365","hurdle",0,0.9775564,1.5371044,0.559548,0.659
"1722","ENSG00000287564","hurdle",0,-1.7878718,0.5983878,2.3862596,0.658
"1276","ENSG00000198838","hurdle",0,1.622338,2.79066,1.168322,0.658
"642","ENSG00000146006","hurdle",0,-0.6307621,0.5437237,1.1744858,0.658
"391","ENSG00000122550","hurdle",0,0.4527922,1.1097018,0.6569096,0.658
"259","ENSG00000108021","hurdle",0,0.9316772,1.5031535,0.5714763,0.658
"54","ENSG00000049192","hurdle",0,-1.6802353,0.7416276,2.4218629,0.658
"1573","ENSG00000256870","hurdle",0,-2.4245213,-0.2692739,2.1552474,0.657
"1428","ENSG00000234352","hurdle",0,-1.4865972,0.4966407,1.9832379,0.657
"1278","ENSG00000198846","hurdle",0,2.315549,3.226475,0.910926,0.657
"1180","ENSG00000186153","hurdle",0,2.948948,3.511921,0.562973,0.657
"888","ENSG00000165338","hurdle",0,0.7385987,1.2991288,0.5605301,0.657
"850","ENSG00000163644","hurdle",0,1.125124,1.646079,0.520955,0.657
"447","ENSG00000129595","hurdle",0,-0.5693738,0.9247227,1.4940965,0.657
"366","ENSG00000119778","hurdle",0,0.2645966,1.0416745,0.7770779,0.657
"979","ENSG00000170899","hurdle",0,0.1183014,0.8424169,0.7241155,0.656
"807","ENSG00000160191","hurdle",0,-1.56212718,0.02156899,1.58369617,0.656
"86","ENSG00000070081","hurdle",0,-0.162248,0.6562765,0.8185245,0.656
"889","ENSG00000165443","hurdle",0,1.398644,2.087523,0.688879,0.655
"499","ENSG00000135205","hurdle",0,-0.09710794,1.33945629,1.43656423,0.655
"251","ENSG00000107485","hurdle",0,-3.263365,-0.426301,2.837064,0.655
"217","ENSG00000103365","hurdle",0,0.4625611,1.0552254,0.5926643,0.655
"352","ENSG00000117859","hurdle",0,0.8779216,1.4964697,0.6185481,0.654
"347","ENSG00000116793","hurdle",0,0.6214598,1.1544277,0.5329679,0.654
"323","ENSG00000115183","hurdle",0,-0.7207376,0.6693686,1.3901062,0.654
"249","ENSG00000107242","hurdle",0,0.4990103,1.6873424,1.1883321,0.654
"1507","ENSG00000248485","hurdle",0,-2.1590142,-0.4177428,1.7412714,0.653
"1431","ENSG00000234965","hurdle",0,-3.1671301,-0.6774828,2.4896473,0.653
"1260","ENSG00000198130","hurdle",0,0.8824986,1.5486918,0.6661932,0.653
"1165","ENSG00000185532","hurdle",0,2.57884,3.259506,0.680666,0.653
"857","ENSG00000164099","hurdle",0,-1.2010077,0.3728449,1.5738526,0.653
"666","ENSG00000147421","hurdle",0,1.027599,1.591323,0.563724,0.653
"533","ENSG00000137571","hurdle",0,-1.9208267,-0.0708411,1.8499856,0.653
"306","ENSG00000113319","hurdle",0,2.097036,2.688805,0.591769,0.653
"276","ENSG00000110076","hurdle",0,0.6158902,1.1514379,0.5355477,0.653
"196","ENSG00000101577","hurdle",0,-0.03882647,0.86370636,0.90253283,0.653
"1439","ENSG00000235904","hurdle",0,-2.334701,-0.1902522,2.1444488,0.652
"840","ENSG00000163110","hurdle",0,-0.9020505,0.9526741,1.8547246,0.652
"644","ENSG00000146151","hurdle",0,0.6886435,1.2017245,0.513081,0.652
"549","ENSG00000138641","hurdle",0,0.5499955,1.1762812,0.6262857,0.652
"455","ENSG00000130413","hurdle",0,-0.7273016,0.7634475,1.4907491,0.652
"120","ENSG00000081026","hurdle",0,1.943561,2.654847,0.711286,0.652
"887","ENSG00000165322","hurdle",0,0.1395252,0.9025788,0.7630536,0.651
"635","ENSG00000145725","hurdle",0,0.9318772,1.6351249,0.7032477,0.651
"535","ENSG00000137672","hurdle",0,-0.9771021,0.21749,1.1945921,0.651
"286","ENSG00000111879","hurdle",0,0.6653791,1.2817549,0.6163758,0.651
"1420","ENSG00000233417","hurdle",0,-2.423327,0.198871,2.622198,0.65
"403","ENSG00000124151","hurdle",0,0.2092437,0.9691487,0.759905,0.65
"1613","ENSG00000260517","hurdle",0,-1.9179406,-0.1684055,1.7495351,0.649
"602","ENSG00000143919","hurdle",0,0.8715935,1.697587,0.8259935,0.649
"360","ENSG00000118946","hurdle",0,0.6317759,1.6533081,1.0215322,0.649
"1525","ENSG00000250007","hurdle",0,-2.4151647,-0.3583804,2.0567843,0.648
"1091","ENSG00000180773","hurdle",0,0.2165127,0.8591861,0.6426734,0.648
"1068","ENSG00000178568","hurdle",0,2.088218,5.803366,3.715148,0.648
"743","ENSG00000153930","hurdle",0,-0.779389,0.8058233,1.5852123,0.648
"239","ENSG00000106025","hurdle",0,-2.887627,-0.1412667,2.7463603,0.648
"1235","ENSG00000196526","hurdle",0,-0.2650832,1.0442685,1.3093517,0.647
"754","ENSG00000154529","hurdle",0,-0.7703592,0.9686825,1.7390417,0.647
"489","ENSG00000134352","hurdle",0,-0.0449794,0.8348359,0.8798153,0.647
"1705","ENSG00000286475","hurdle",0,-2.36271542,0.02028416,2.38299958,0.646
"1640","ENSG00000270604","hurdle",0,0.7551559,1.2769751,0.5218192,0.646
"1396","ENSG00000231185","hurdle",0,1.177914,1.769475,0.591561,0.646
"1053","ENSG00000176887","hurdle",0,-3.0136713,-0.7572041,2.2564672,0.646
"589","ENSG00000143324","hurdle",0,1.121257,1.624468,0.503211,0.646
"544","ENSG00000138463","hurdle",0,-0.3956275,0.4396309,0.8352584,0.646
"212","ENSG00000102710","hurdle",0,-0.4127927,0.4883941,0.9011868,0.646
"127","ENSG00000083799","hurdle",0,0.5042646,1.267801,0.7635364,0.646
"1526","ENSG00000250075","hurdle",0,-0.04376638,0.63074093,0.67450731,0.645
"1064","ENSG00000178177","hurdle",0,0.5253577,1.2405854,0.7152277,0.645
"951","ENSG00000169213","hurdle",0,-1.6454069,0.3802754,2.0256823,0.645
"194","ENSG00000101438","hurdle",0,-3.0100812,-0.7602921,2.2497891,0.645
"1609","ENSG00000260244","hurdle",0,-2.351152,-0.275572,2.07558,0.644
"1514","ENSG00000248932","hurdle",0,0.9987278,1.5195697,0.5208419,0.644
"843","ENSG00000163214","hurdle",0,-0.2004231,0.5362821,0.7367052,0.644
"614","ENSG00000144426","hurdle",0,0.6566128,1.285824,0.6292112,0.644
"473","ENSG00000132970","hurdle",0,0.2797077,1.1075859,0.8278782,0.644
"384","ENSG00000122042","hurdle",0,0.8771948,1.5243813,0.6471865,0.644
"227","ENSG00000105176","hurdle",0,0.8752204,1.3796894,0.504469,0.644
"173","ENSG00000100302","hurdle",0,-1.9543155,-0.3640737,1.5902418,0.644
"1458","ENSG00000237877","hurdle",0,1.466363,2.007531,0.541168,0.643
"1172","ENSG00000185842","hurdle",0,0.8016211,1.4177578,0.6161367,0.643
"628","ENSG00000145246","hurdle",0,-0.7473884,0.2298817,0.9772701,0.643
"1210","ENSG00000188730","hurdle",0,0.3955535,2.1120045,1.716451,0.642
"282","ENSG00000110881","hurdle",0,-1.6401453,-0.2811055,1.3590398,0.642
"1179","ENSG00000186088","hurdle",0,-0.4441103,0.381777,0.8258873,0.641
"1134","ENSG00000183621","hurdle",0,0.4535817,1.0832437,0.629662,0.641
"987","ENSG00000171444","hurdle",0,-0.1708472,0.9631432,1.1339904,0.641
"943","ENSG00000168993","hurdle",0,0.6846338,1.4358438,0.75121,0.641
"497","ENSG00000135083","hurdle",0,-2.6143165,-0.5339211,2.0803954,0.641
"420","ENSG00000125966","hurdle",0,-0.6297779,0.1685715,0.7983494,0.641
"18","ENSG00000007047","hurdle",0,0.07211412,0.6833175,0.61120338,0.641
"663","ENSG00000147251","hurdle",0,-1.9702968,0.5288923,2.4991891,0.64
"514","ENSG00000136068","hurdle",0,0.09446983,0.6749317,0.58046187,0.64
"178","ENSG00000100485","hurdle",0,0.6977276,1.1996261,0.5018985,0.64
"94","ENSG00000071794","hurdle",0,0.4785982,1.0313794,0.5527812,0.64
"45","ENSG00000039560","hurdle",0,-1.6303683,0.1062362,1.7366045,0.64
"964","ENSG00000170085","hurdle",0,-0.07410098,0.54961384,0.62371482,0.639
"658","ENSG00000147100","hurdle",0,-0.84371777,0.09724647,0.94096424,0.639
"543","ENSG00000138193","hurdle",0,-1.5337753,0.3478646,1.8816399,0.639
"1564","ENSG00000254319","hurdle",0,-2.4133006,0.3189998,2.7323004,0.638
"1326","ENSG00000215475","hurdle",0,-2.2264462,-0.1332379,2.0932083,0.638
"1301","ENSG00000204767","hurdle",0,-0.6425752,0.5356528,1.178228,0.638
"670","ENSG00000147679","hurdle",0,0.05180078,0.64756512,0.59576434,0.638
"655","ENSG00000147027","hurdle",0,-1.815133,-0.3789145,1.4362185,0.638
"505","ENSG00000135824","hurdle",0,-2.8543692,-0.7996873,2.0546819,0.638
"430","ENSG00000127527","hurdle",0,0.4822442,0.99017,0.5079258,0.638
"55","ENSG00000049246","hurdle",0,0.6173209,1.2263369,0.609016,0.638
"24","ENSG00000011114","hurdle",0,0.7832475,1.3505407,0.5672932,0.638
"1341","ENSG00000224897","hurdle",0,0.2232823,1.1646401,0.9413578,0.637
"1318","ENSG00000213626","hurdle",0,-1.7353769,-0.2619085,1.4734684,0.637
"1228","ENSG00000196268","hurdle",0,0.3111552,0.8915186,0.5803634,0.637
"1062","ENSG00000177822","hurdle",0,-2.01033737,0.04197213,2.0523095,0.637
"723","ENSG00000152208","hurdle",0,3.424279,4.096328,0.672049,0.637
"680","ENSG00000148429","hurdle",0,-0.5130752,0.5157316,1.0288068,0.637
"446","ENSG00000129422","hurdle",0,0.1932053,0.9307532,0.7375479,0.637
"426","ENSG00000127022","hurdle",0,0.5313093,1.1365136,0.6052043,0.637
"318","ENSG00000114670","hurdle",0,0.6450307,1.2604194,0.6153887,0.637
"135","ENSG00000086712","hurdle",0,-0.3493691,0.3719386,0.7213077,0.637
"52","ENSG00000047662","hurdle",0,-0.91637968,0.09199684,1.00837652,0.637
"1676","ENSG00000283415","hurdle",0,0.1980633,0.935055,0.7369917,0.636
"1105","ENSG00000181790","hurdle",0,-0.1589077,0.5843714,0.7432791,0.636
"1073","ENSG00000178852","hurdle",0,-1.22325105,-0.05139307,1.17185798,0.636
"948","ENSG00000169181","hurdle",0,-0.2391105,0.6417282,0.8808387,0.636
"1148","ENSG00000184588","hurdle",0,3.489254,4.246827,0.757573,0.635
"563","ENSG00000139971","hurdle",0,0.4308148,0.9885942,0.5577794,0.635
"557","ENSG00000139132","hurdle",0,0.2857967,0.9256151,0.6398184,0.635
"542","ENSG00000138162","hurdle",0,0.01527412,0.55237214,0.53709802,0.635
"498","ENSG00000135164","hurdle",0,0.816861,1.325584,0.508723,0.635
"434","ENSG00000128000","hurdle",0,0.2446375,0.7806992,0.5360617,0.635
"431","ENSG00000127922","hurdle",0,0.2799695,0.9485596,0.6685901,0.635
"379","ENSG00000121542","hurdle",0,-0.04422524,0.6591686,0.70339384,0.635
"1044","ENSG00000175611","hurdle",0,0.005362772,0.69946269,0.694099918,0.634
"927","ENSG00000168036","hurdle",0,0.602238,1.118134,0.515896,0.634
"335","ENSG00000116171","hurdle",0,0.05241405,0.71638159,0.66396754,0.634
"238","ENSG00000106013","hurdle",0,0.1395541,0.8660685,0.7265144,0.634
"1233","ENSG00000196440","hurdle",0,0.2633523,0.8577481,0.5943958,0.633
"1187","ENSG00000186648","hurdle",0,-2.5774159,-0.8168076,1.7606083,0.633
"806","ENSG00000160097","hurdle",0,-1.0344894,-0.01208269,1.02240671,0.633
"738","ENSG00000153162","hurdle",0,-2.2931283,-0.3176814,1.9754469,0.633
"1482","ENSG00000242808","hurdle",0,1.466466,2.792072,1.325606,0.632
"1418","ENSG00000233058","hurdle",0,-1.091271,-0.119011,0.97226,0.632
"1236","ENSG00000196597","hurdle",0,-0.1116673,0.5561008,0.6677681,0.632
"1109","ENSG00000182132","hurdle",0,-0.4426837,1.7571868,2.1998705,0.632
"684","ENSG00000148680","hurdle",0,-2.1249183,-0.2615959,1.8633224,0.632
"416","ENSG00000125388","hurdle",0,0.2799957,0.8483662,0.5683705,0.632
"349","ENSG00000117461","hurdle",0,-0.1946994,0.4321142,0.6268136,0.632
"216","ENSG00000103319","hurdle",0,-0.8179325,0.1300181,0.9479506,0.632
"125","ENSG00000082293","hurdle",0,0.3524533,0.989251,0.6367977,0.632
"121","ENSG00000081138","hurdle",0,-0.4031752,0.7078671,1.1110423,0.632
"844","ENSG00000163273","hurdle",0,-3.174574,-0.7836653,2.3909087,0.631
"546","ENSG00000138604","hurdle",0,0.5973082,1.244442,0.6471338,0.631
"28","ENSG00000013293","hurdle",0,0.2592144,0.9200455,0.6608311,0.631
"1658","ENSG00000274020","hurdle",0,0.1312183,0.7053909,0.5741726,0.63
"1436","ENSG00000235597","hurdle",0,-0.7430186,0.3134507,1.0564693,0.63
"445","ENSG00000129317","hurdle",0,-0.0922873,0.5530831,0.6453704,0.63
"272","ENSG00000109819","hurdle",0,0.2078956,1.2621053,1.0542097,0.63
"233","ENSG00000105605","hurdle",0,-0.1269304,0.4838337,0.6107641,0.63
"33","ENSG00000021574","hurdle",0,0.2037057,0.7370203,0.5333146,0.63
"862","ENSG00000164292","hurdle",0,-0.05991402,0.79421832,0.85413234,0.629
"529","ENSG00000137269","hurdle",0,-0.9188419,0.2928483,1.2116902,0.629
"363","ENSG00000119397","hurdle",0,-0.3678754,0.3618297,0.7297051,0.629
"9","ENSG00000005379","hurdle",0,-0.3658256,0.3707292,0.7365548,0.629
"883","ENSG00000165164","hurdle",0,-2.5578153,-0.4168724,2.1409429,0.628
"875","ENSG00000164983","hurdle",0,0.4996625,1.1427853,0.6431228,0.628
"773","ENSG00000156787","hurdle",0,-0.93936265,0.03422743,0.97359008,0.628
"204","ENSG00000101977","hurdle",0,-1.2768598,-0.1915914,1.0852684,0.628
"1440","ENSG00000236088","hurdle",0,0.5116199,1.0267801,0.5151602,0.627
"1237","ENSG00000196632","hurdle",0,-1.05396121,-0.09556052,0.95840069,0.627
"999","ENSG00000171943","hurdle",0,-0.2855522,0.3765649,0.6621171,0.627
"100","ENSG00000073417","hurdle",0,1.423959,1.961146,0.537187,0.627
"74","ENSG00000064999","hurdle",0,1.202104,1.723872,0.521768,0.627
"15","ENSG00000006695","hurdle",0,-0.4170311,0.3041896,0.7212207,0.627
"1591","ENSG00000259199","hurdle",0,-2.3586333,-0.3323784,2.0262549,0.626
"1530","ENSG00000250312","hurdle",0,-0.04534022,0.60774246,0.65308268,0.626
"436","ENSG00000128573","hurdle",0,1.930235,3.198858,1.268623,0.626
"364","ENSG00000119688","hurdle",0,-1.1499558,-0.1944228,0.955533,0.626
"225","ENSG00000104341","hurdle",0,-1.02961356,-0.04143106,0.9881825,0.626
"40","ENSG00000029639","hurdle",0,-0.5587048,0.2395202,0.798225,0.626
"1468","ENSG00000239704","hurdle",0,-0.05663694,0.47194626,0.5285832,0.625
"1378","ENSG00000229017","hurdle",0,-1.12249366,-0.04626886,1.0762248,0.625
"1342","ENSG00000224905","hurdle",0,0.1297662,0.7193142,0.589548,0.625
"1324","ENSG00000214694","hurdle",0,-1.6593982,-0.1875774,1.4718208,0.625
"966","ENSG00000170234","hurdle",0,0.009000631,0.67892714,0.669926509,0.625
"885","ENSG00000165194","hurdle",0,-0.1440068,0.5344832,0.67849,0.625
"76","ENSG00000065621","hurdle",0,-0.8903941,0.2111977,1.1015918,0.625
"1361","ENSG00000227165","hurdle",0,-0.5816441,0.2307707,0.8124148,0.624
"1286","ENSG00000203739","hurdle",0,0.2079782,0.7466086,0.5386304,0.624
"1277","ENSG00000198840","hurdle",0,1.210426,2.519758,1.309332,0.624
