"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"1707","ENSG00000203879","hurdle",0,-0.2235359,1.5952554,1.8187913,0.75
"1015","ENSG00000154822","hurdle",0,0.4250506,2.66271,2.2376594,0.75
"842","ENSG00000143774","hurdle",0,-0.9081566,1.0581813,1.9663379,0.75
"780","ENSG00000139117","hurdle",0,-0.9740781,2.0496398,3.0237179,0.75
"724","ENSG00000135472","hurdle",0,0.6826531,2.2451108,1.5624577,0.75
"240","ENSG00000101210","hurdle",0,-0.5535154,1.3919247,1.9454401,0.75
"233","ENSG00000100604","hurdle",0,-0.9200145,1.3672737,2.2872882,0.75
"134","ENSG00000075624","hurdle",0,0.9007623,2.7329175,1.8321552,0.75
"60","ENSG00000055813","hurdle",0,0.6630313,3.224548,2.5615167,0.75
"1875","ENSG00000260372","hurdle",0,-0.3318574,2.76317,3.0950274,0.749
"1610","ENSG00000189043","hurdle",0,-0.01545887,1.70116688,1.71662575,0.749
"1604","ENSG00000188352","hurdle",0,1.532094,3.755505,2.223411,0.749
"1034","ENSG00000156411","hurdle",0,-0.8719876,1.1377705,2.0097581,0.749
"603","ENSG00000127445","hurdle",0,-1.003579,1.04305,2.046629,0.749
"548","ENSG00000121964","hurdle",0,0.8855891,3.1939659,2.3083768,0.749
"362","ENSG00000108309","hurdle",0,-1.2900661,0.8432951,2.1333612,0.749
"1494","ENSG00000182621","hurdle",0,4.295815,6.000434,1.704619,0.748
"1417","ENSG00000176871","hurdle",0,-1.116501,1.080489,2.19699,0.748
"1309","ENSG00000171476","hurdle",0,-1.674294,1.549124,3.223418,0.748
"1003","ENSG00000154237","hurdle",0,-1.59446,2.215692,3.810152,0.748
"988","ENSG00000153233","hurdle",0,0.5527089,2.8019691,2.2492602,0.748
"677","ENSG00000132932","hurdle",0,2.59887,4.248389,1.649519,0.748
"676","ENSG00000132872","hurdle",0,-0.4745368,1.6061843,2.0807211,0.748
"378","ENSG00000109906","hurdle",0,0.9039583,2.9571658,2.0532075,0.748
"279","ENSG00000103647","hurdle",0,-0.2791129,1.9036327,2.1827456,0.748
"1803","ENSG00000237515","hurdle",0,1.483103,3.412465,1.929362,0.747
"1728","ENSG00000213585","hurdle",0,-0.6469603,1.370336,2.0172963,0.747
"1491","ENSG00000182568","hurdle",0,-0.8331243,1.280191,2.1133153,0.747
"1432","ENSG00000177707","hurdle",0,-0.8569605,2.0536234,2.9105839,0.747
"1399","ENSG00000175806","hurdle",0,1.832396,4.158319,2.325923,0.747
"1248","ENSG00000169085","hurdle",0,-1.6010852,0.8508274,2.4519126,0.747
"551","ENSG00000122378","hurdle",0,-0.7598705,1.3280189,2.0878894,0.747
"479","ENSG00000116147","hurdle",0,1.737906,3.381585,1.643679,0.747
"14","ENSG00000008056","hurdle",0,-0.4134393,1.3659206,1.7793599,0.747
"1104","ENSG00000162670","hurdle",0,0.8971186,3.2096272,2.3125086,0.746
"973","ENSG00000152402","hurdle",0,1.164632,3.205529,2.040897,0.746
"1243","ENSG00000168959","hurdle",0,3.111551,4.813471,1.70192,0.745
"1105","ENSG00000162687","hurdle",0,0.2062302,2.7105264,2.5042962,0.745
"953","ENSG00000151474","hurdle",0,3.702237,5.809942,2.107705,0.745
"1908","ENSG00000286863","hurdle",0,0.8346966,2.9074053,2.0727087,0.744
"1505","ENSG00000183023","hurdle",0,3.540594,4.931037,1.390443,0.744
"1488","ENSG00000182348","hurdle",0,0.3045432,3.5647833,3.2602401,0.744
"1460","ENSG00000179915","hurdle",0,4.890566,6.560182,1.669616,0.744
"499","ENSG00000117154","hurdle",0,-0.09689979,2.21191911,2.3088189,0.744
"198","ENSG00000092445","hurdle",0,-1.7029568,0.8079911,2.5109479,0.744
"1726","ENSG00000213190","hurdle",0,-0.8939358,1.1246557,2.0185915,0.743
"1557","ENSG00000185352","hurdle",0,2.939193,5.271265,2.332072,0.743
"1187","ENSG00000165995","hurdle",0,1.840924,3.915375,2.074451,0.743
"282","ENSG00000104059","hurdle",0,0.2735675,2.5872664,2.3136989,0.743
"264","ENSG00000102780","hurdle",0,-0.825104,1.747347,2.572451,0.743
"1188","ENSG00000166006","hurdle",0,2.366829,3.497933,1.131104,0.742
"1858","ENSG00000255302","hurdle",0,-0.2860462,1.5852901,1.8713363,0.741
"1297","ENSG00000171044","hurdle",0,1.638462,3.746248,2.107786,0.741
"1053","ENSG00000157557","hurdle",0,-1.363375,1.006032,2.369407,0.741
"528","ENSG00000119866","hurdle",0,0.2746234,2.298311,2.0236876,0.741
"1780","ENSG00000231672","hurdle",0,-0.7005685,2.1091054,2.8096739,0.74
"1756","ENSG00000225746","hurdle",0,2.096237,4.133074,2.036837,0.74
"1394","ENSG00000175497","hurdle",0,4.823316,6.495003,1.671687,0.74
"1365","ENSG00000173812","hurdle",0,0.1000439,1.7629721,1.6629282,0.74
"1337","ENSG00000172403","hurdle",0,-0.2388979,2.1879987,2.4268966,0.74
"859","ENSG00000144645","hurdle",0,-0.2516539,1.9781136,2.2297675,0.74
"783","ENSG00000139174","hurdle",0,1.164876,2.899143,1.734267,0.74
"779","ENSG00000139112","hurdle",0,-0.7459616,1.1902927,1.9362543,0.74
"167","ENSG00000081923","hurdle",0,-1.706673,1.518882,3.225555,0.74
"1787","ENSG00000233452","hurdle",0,1.085445,3.152464,2.067019,0.739
"1537","ENSG00000184524","hurdle",0,-0.6994574,1.2596941,1.9591515,0.739
"1407","ENSG00000176204","hurdle",0,4.331434,6.295544,1.96411,0.739
"1396","ENSG00000175602","hurdle",0,-0.8935969,1.0706108,1.9642077,0.739
"1093","ENSG00000162105","hurdle",0,1.356011,3.069831,1.71382,0.739
"950","ENSG00000151229","hurdle",0,2.058081,3.77763,1.719549,0.739
"404","ENSG00000111640","hurdle",0,0.8998095,2.5454838,1.6456743,0.739
"161","ENSG00000080709","hurdle",0,-0.5825159,2.0797477,2.6622636,0.739
"1685","ENSG00000198797","hurdle",0,0.2723221,2.5361301,2.263808,0.738
"1415","ENSG00000176749","hurdle",0,-0.967643,1.161804,2.129447,0.738
"1109","ENSG00000162817","hurdle",0,-2.2396838,0.5144702,2.754154,0.738
"1033","ENSG00000156395","hurdle",0,0.4218545,2.9757212,2.5538667,0.738
"262","ENSG00000102466","hurdle",0,4.261897,5.825448,1.563551,0.738
"1888","ENSG00000272325","hurdle",0,-0.1824382,1.5780043,1.7604425,0.737
"776","ENSG00000138759","hurdle",0,0.7897453,2.9875301,2.1977848,0.737
"195","ENSG00000091428","hurdle",0,1.839664,3.6817,1.842036,0.737
"153","ENSG00000079691","hurdle",0,0.7476456,2.7708587,2.0232131,0.737
"55","ENSG00000052126","hurdle",0,2.277312,4.193474,1.916162,0.737
"1565","ENSG00000185818","hurdle",0,-0.8009895,1.205729,2.0067185,0.736
"1547","ENSG00000184905","hurdle",0,-0.7641237,1.2537804,2.0179041,0.736
"1135","ENSG00000164100","hurdle",0,0.7150987,2.8665113,2.1514126,0.736
"255","ENSG00000102109","hurdle",0,-0.08611371,1.56915382,1.65526753,0.736
"129","ENSG00000075391","hurdle",0,2.189369,4.01291,1.823541,0.736
"1799","ENSG00000236922","hurdle",0,-2.488198,2.308971,4.797169,0.735
"1770","ENSG00000229117","hurdle",0,0.07588992,1.60165024,1.52576032,0.735
"1584","ENSG00000186952","hurdle",0,0.9600254,3.0273676,2.0673422,0.735
"1423","ENSG00000177301","hurdle",0,-0.6462465,1.3951121,2.0413586,0.735
"1374","ENSG00000174482","hurdle",0,3.137609,4.872573,1.734964,0.735
"909","ENSG00000147481","hurdle",0,3.349291,5.219255,1.869964,0.735
"419","ENSG00000112038","hurdle",0,-1.19044,1.57385,2.76429,0.735
"269","ENSG00000103184","hurdle",0,-0.8969046,1.3781873,2.2750919,0.735
"6","ENSG00000005020","hurdle",0,-1.101256,1.28244,2.383696,0.735
"1638","ENSG00000196730","hurdle",0,0.3483623,2.4638592,2.1154969,0.734
"1624","ENSG00000196353","hurdle",0,1.683721,3.511586,1.827865,0.734
"1179","ENSG00000165757","hurdle",0,-1.7133865,0.9073255,2.620712,0.734
"958","ENSG00000151834","hurdle",0,0.3395241,2.3140433,1.9745192,0.734
"653","ENSG00000131100","hurdle",0,-0.6815015,1.1572218,1.8387233,0.734
"329","ENSG00000106078","hurdle",0,0.9618058,3.0604855,2.0986797,0.734
"191","ENSG00000089199","hurdle",0,-1.105567,1.207518,2.313085,0.734
"25","ENSG00000020129","hurdle",0,-0.2898319,1.407156,1.6969879,0.734
"1543","ENSG00000184838","hurdle",0,-0.1617334,2.2593431,2.4210765,0.733
"1527","ENSG00000184009","hurdle",0,0.1616344,1.9320422,1.7704078,0.733
"1411","ENSG00000176490","hurdle",0,-1.5340515,0.6715332,2.2055847,0.733
"1051","ENSG00000157542","hurdle",0,0.9084353,2.6089046,1.7004693,0.733
"967","ENSG00000152214","hurdle",0,-0.7082963,2.5179294,3.2262257,0.733
"406","ENSG00000111669","hurdle",0,-0.7727457,1.2505823,2.023328,0.733
"41","ENSG00000041353","hurdle",0,-0.3836261,1.9993296,2.3829557,0.733
"1786","ENSG00000233290","hurdle",0,-2.353694,2.584797,4.938491,0.732
"1538","ENSG00000184602","hurdle",0,-2.055728,0.529938,2.585666,0.732
"1522","ENSG00000183775","hurdle",0,2.266113,4.362003,2.09589,0.732
"1443","ENSG00000178951","hurdle",0,-0.0791602,1.6583127,1.7374729,0.732
"1375","ENSG00000174521","hurdle",0,-1.8739251,0.5525952,2.4265203,0.732
"968","ENSG00000152217","hurdle",0,1.740379,3.63889,1.898511,0.732
"641","ENSG00000130643","hurdle",0,-0.06392225,1.48759966,1.55152191,0.732
"342","ENSG00000107105","hurdle",0,0.6955783,2.2550613,1.559483,0.732
"200","ENSG00000095637","hurdle",0,1.926448,3.748552,1.822104,0.732
"1856","ENSG00000254999","hurdle",0,-1.6166628,0.6278701,2.2445329,0.731
"1782","ENSG00000232112","hurdle",0,-0.6633329,1.1310156,1.7943485,0.731
"1622","ENSG00000196277","hurdle",0,2.593123,4.811776,2.218653,0.731
"1520","ENSG00000183741","hurdle",0,-0.550774,1.243084,1.793858,0.731
"1412","ENSG00000176595","hurdle",0,-1.5642094,0.7035238,2.2677332,0.731
"1313","ENSG00000171509","hurdle",0,-2.269275,2.10109,4.370365,0.731
"519","ENSG00000118997","hurdle",0,-0.9270203,1.5936379,2.5206582,0.731
"461","ENSG00000114784","hurdle",0,-0.915879,1.108511,2.02439,0.731
"177","ENSG00000086061","hurdle",0,-0.3943144,1.5647966,1.959111,0.731
"84","ENSG00000066382","hurdle",0,-0.2590563,2.0100817,2.269138,0.731
"1112","ENSG00000162989","hurdle",0,2.032685,3.445375,1.41269,0.73
"1063","ENSG00000158560","hurdle",0,2.229457,3.870946,1.641489,0.73
"1038","ENSG00000156564","hurdle",0,0.4131142,2.4375107,2.0243965,0.73
"546","ENSG00000121904","hurdle",0,0.4743951,2.5867825,2.1123874,0.73
"1177","ENSG00000165678","hurdle",0,-1.042781,0.984592,2.027373,0.729
"848","ENSG00000144218","hurdle",0,2.356547,4.010068,1.653521,0.729
"607","ENSG00000127824","hurdle",0,-1.4269364,0.9197668,2.3467032,0.729
"220","ENSG00000100095","hurdle",0,0.8724231,2.7382958,1.8658727,0.729
"142","ENSG00000078114","hurdle",0,1.966845,3.675206,1.708361,0.729
"76","ENSG00000064763","hurdle",0,-0.1751088,1.7378242,1.912933,0.729
"1621","ENSG00000196262","hurdle",0,-0.2015554,1.4558991,1.6574545,0.728
"1497","ENSG00000182732","hurdle",0,2.579334,4.483843,1.904509,0.728
"1368","ENSG00000173915","hurdle",0,-0.7285541,1.0015954,1.7301495,0.728
"986","ENSG00000153130","hurdle",0,-0.3904838,1.5222471,1.9127309,0.728
"880","ENSG00000145451","hurdle",0,-1.83176,1.137057,2.968817,0.728
"841","ENSG00000143761","hurdle",0,-0.6138548,1.2362382,1.850093,0.728
"351","ENSG00000107372","hurdle",0,-0.2514367,1.4460295,1.6974662,0.728
"1848","ENSG00000251600","hurdle",0,1.050581,3.530883,2.480302,0.727
"1484","ENSG00000182220","hurdle",0,-0.6228149,1.2900222,1.9128371,0.727
"1379","ENSG00000174748","hurdle",0,-0.4953414,1.251413,1.7467544,0.727
"1182","ENSG00000165899","hurdle",0,-2.508554,1.400783,3.909337,0.727
"535","ENSG00000120658","hurdle",0,1.840186,3.756353,1.916167,0.727
"1845","ENSG00000250479","hurdle",0,-0.8572083,1.0112636,1.8684719,0.726
"1644","ENSG00000196937","hurdle",0,-0.3599654,1.5504745,1.9104399,0.726
"1556","ENSG00000185305","hurdle",0,1.446511,3.738466,2.291955,0.726
"1157","ENSG00000164796","hurdle",0,3.070165,4.739139,1.668974,0.726
"1045","ENSG00000157168","hurdle",0,3.313035,5.169274,1.856239,0.726
"1024","ENSG00000155816","hurdle",0,2.235764,4.060312,1.824548,0.726
"712","ENSG00000134986","hurdle",0,0.08064106,2.09690927,2.01626821,0.726
"283","ENSG00000104112","hurdle",0,-0.0967535,1.5836224,1.6803759,0.726
"1850","ENSG00000253535","hurdle",0,-0.5171029,2.201362,2.7184649,0.725
"1790","ENSG00000233723","hurdle",0,0.811266,2.968904,2.157638,0.725
"1363","ENSG00000173674","hurdle",0,-0.1741823,1.6658098,1.8399921,0.725
"1317","ENSG00000171604","hurdle",0,-0.9420982,1.0644233,2.0065215,0.725
"1115","ENSG00000163046","hurdle",0,0.935415,2.775045,1.83963,0.725
"1022","ENSG00000155511","hurdle",0,1.929133,3.438627,1.509494,0.725
"834","ENSG00000143126","hurdle",0,-1.257758,0.814652,2.07241,0.725
"248","ENSG00000101463","hurdle",0,0.4828057,2.4251773,1.9423716,0.725
"242","ENSG00000101349","hurdle",0,1.375773,3.013449,1.637676,0.725
"1373","ENSG00000174469","hurdle",0,5.196033,6.613742,1.417709,0.724
"736","ENSG00000136003","hurdle",0,-1.0851072,0.8724609,1.9575681,0.724
"237","ENSG00000100664","hurdle",0,-0.6438932,1.1716982,1.8155914,0.724
"822","ENSG00000142168","hurdle",0,-0.4746001,1.2783702,1.7529703,0.723
"566","ENSG00000124140","hurdle",0,0.4689694,1.6915131,1.2225437,0.723
"1878","ENSG00000261115","hurdle",0,2.714721,4.561613,1.846892,0.722
"1816","ENSG00000242173","hurdle",0,-1.2819487,0.7526704,2.0346191,0.722
"1761","ENSG00000227051","hurdle",0,-1.559901,1.056309,2.61621,0.722
"1715","ENSG00000204442","hurdle",0,4.708565,6.21639,1.507825,0.722
"1300","ENSG00000171159","hurdle",0,-1.5548009,0.5225487,2.0773496,0.722
"964","ENSG00000152128","hurdle",0,-1.117984,1.577693,2.695677,0.722
"1853","ENSG00000253719","hurdle",0,-0.7539371,1.1817049,1.935642,0.721
"1562","ENSG00000185737","hurdle",0,5.018515,6.631241,1.612726,0.721
"1065","ENSG00000158828","hurdle",0,-1.1978476,0.7426614,1.940509,0.721
"1040","ENSG00000156804","hurdle",0,-1.017821,1.089672,2.107493,0.721
"379","ENSG00000109956","hurdle",0,-0.7993221,1.1404108,1.9397329,0.721
"1216","ENSG00000167552","hurdle",0,0.03841727,1.76772747,1.7293102,0.72
"1213","ENSG00000167468","hurdle",0,-0.5900467,1.1695282,1.7595749,0.72
"863","ENSG00000144746","hurdle",0,-0.2289234,1.5514073,1.7803307,0.72
"1741","ENSG00000219438","hurdle",0,0.2258981,2.022344,1.7964459,0.719
"1723","ENSG00000205542","hurdle",0,0.1382909,1.6272321,1.4889412,0.719
"1619","ENSG00000196227","hurdle",0,-0.7399326,1.1762085,1.9161411,0.719
"1287","ENSG00000170540","hurdle",0,0.6398649,2.1238834,1.4840185,0.719
"708","ENSG00000134590","hurdle",0,-1.2112996,0.7931006,2.0044002,0.719
"308","ENSG00000105402","hurdle",0,-1.0204083,0.8016331,1.8220414,0.719
"1877","ENSG00000260807","hurdle",0,-0.7612611,2.144561,2.9058221,0.718
"1859","ENSG00000255595","hurdle",0,-0.5773356,2.7212276,3.2985632,0.718
"1734","ENSG00000214595","hurdle",0,1.675522,3.379782,1.70426,0.718
"1147","ENSG00000164418","hurdle",0,3.363272,4.670719,1.307447,0.718
"1133","ENSG00000164076","hurdle",0,-1.3395226,0.5341206,1.8736432,0.718
"1000","ENSG00000154153","hurdle",0,0.3676107,2.2291376,1.8615269,0.718
"979","ENSG00000152767","hurdle",0,0.709393,2.295743,1.58635,0.718
"748","ENSG00000136950","hurdle",0,-1.7211834,0.4473074,2.1684908,0.718
"410","ENSG00000111728","hurdle",0,0.2498721,2.1317469,1.8818748,0.718
"310","ENSG00000105409","hurdle",0,0.3977246,1.7100457,1.3123211,0.718
"295","ENSG00000104964","hurdle",0,0.01297399,1.528066,1.51509201,0.718
"1719","ENSG00000204851","hurdle",0,-1.3398688,0.7909176,2.1307864,0.717
"1531","ENSG00000184226","hurdle",0,5.036503,6.935954,1.899451,0.717
"1167","ENSG00000165169","hurdle",0,-1.2933035,0.9473508,2.2406543,0.717
"1118","ENSG00000163288","hurdle",0,1.918135,3.610306,1.692171,0.717
"319","ENSG00000105711","hurdle",0,-1.2842792,0.9573881,2.2416673,0.717
"197","ENSG00000092096","hurdle",0,-0.1443424,1.3423318,1.4866742,0.717
"130","ENSG00000075415","hurdle",0,-0.5763833,1.0799389,1.6563222,0.717
"1910","ENSG00000287172","hurdle",0,-2.207946,2.894903,5.102849,0.716
"1596","ENSG00000187730","hurdle",0,-1.7220858,0.3457197,2.0678055,0.716
"1575","ENSG00000186462","hurdle",0,-1.1667001,0.8992416,2.0659417,0.716
"1107","ENSG00000162734","hurdle",0,-0.8456076,0.9768421,1.8224497,0.716
"601","ENSG00000127184","hurdle",0,-0.4334369,1.1360516,1.5694885,0.716
"80","ENSG00000065882","hurdle",0,-0.3879158,1.8805869,2.2685027,0.716
"1718","ENSG00000204843","hurdle",0,-0.8317439,1.000346,1.8320899,0.715
"1301","ENSG00000171208","hurdle",0,-0.2669906,1.458229,1.7252196,0.715
"947","ENSG00000151025","hurdle",0,2.008421,3.406511,1.39809,0.715
"448","ENSG00000113645","hurdle",0,-1.0500327,0.9702382,2.0202709,0.715
"58","ENSG00000053438","hurdle",0,-2.2427021,0.2765926,2.5192947,0.715
"24","ENSG00000017797","hurdle",0,-0.8494642,0.9697038,1.819168,0.715
"1870","ENSG00000258947","hurdle",0,-0.7699437,1.1945167,1.9644604,0.714
"1677","ENSG00000198739","hurdle",0,2.312401,3.771915,1.459514,0.714
"1268","ENSG00000169851","hurdle",0,2.995031,4.480609,1.485578,0.714
"1190","ENSG00000166136","hurdle",0,-0.476883,1.03311,1.509993,0.714
"790","ENSG00000140015","hurdle",0,0.08232181,2.60984798,2.52752617,0.714
"637","ENSG00000130402","hurdle",0,-0.3225894,1.5993299,1.9219193,0.714
"623","ENSG00000129355","hurdle",0,-1.8431677,0.3752514,2.2184191,0.714
"40","ENSG00000040731","hurdle",0,1.697298,3.489673,1.792375,0.714
"19","ENSG00000008735","hurdle",0,-1.35986,0.487722,1.847582,0.714
"1391","ENSG00000175416","hurdle",0,-1.1840018,0.6403848,1.8243866,0.713
"1184","ENSG00000165943","hurdle",0,-1.2334302,0.7452309,1.9786611,0.713
"773","ENSG00000138650","hurdle",0,0.04771165,1.71247872,1.66476707,0.713
"594","ENSG00000126351","hurdle",0,-0.7355223,0.9286536,1.6641759,0.713
"171","ENSG00000082641","hurdle",0,-0.4993323,1.1963957,1.695728,0.713
"1731","ENSG00000213760","hurdle",0,-1.3788272,0.6634051,2.0422323,0.712
"1039","ENSG00000156687","hurdle",0,2.76736,4.605434,1.838074,0.712
"981","ENSG00000152894","hurdle",0,1.593975,4.379584,2.785609,0.712
"921","ENSG00000148660","hurdle",0,0.6317062,2.1413747,1.5096685,0.712
"82","ENSG00000066032","hurdle",0,3.964097,5.912827,1.94873,0.712
"1740","ENSG00000219200","hurdle",0,-0.6585024,1.0419204,1.7004228,0.711
"1278","ENSG00000170153","hurdle",0,0.9343178,2.5705162,1.6361984,0.711
"1244","ENSG00000168993","hurdle",0,0.1577564,1.4458587,1.2881023,0.711
"917","ENSG00000148303","hurdle",0,-0.663983,0.9671182,1.6311012,0.711
"318","ENSG00000105701","hurdle",0,-0.6956858,0.9649749,1.6606607,0.711
"1696","ENSG00000198929","hurdle",0,0.9698836,2.6620946,1.692211,0.71
"1608","ENSG00000188641","hurdle",0,1.370809,3.214184,1.843375,0.71
"1591","ENSG00000187189","hurdle",0,-0.823812,0.9783187,1.8021307,0.71
"1304","ENSG00000171314","hurdle",0,-0.9827031,0.7888322,1.7715353,0.71
"1655","ENSG00000197756","hurdle",0,0.05939921,1.49928951,1.4398903,0.709
"1420","ENSG00000176956","hurdle",0,-1.0496551,0.8623886,1.9120437,0.709
"957","ENSG00000151729","hurdle",0,-1.0285713,0.7627819,1.7913532,0.709
"1771","ENSG00000229425","hurdle",0,-2.42831,3.232174,5.660484,0.708
"1405","ENSG00000176165","hurdle",0,-1.374564,0.567544,1.942108,0.708
"1108","ENSG00000162804","hurdle",0,-0.7205671,1.4503344,2.1709015,0.708
"923","ENSG00000148798","hurdle",0,-0.6828917,1.0613335,1.7442252,0.708
"782","ENSG00000139173","hurdle",0,0.6545685,2.8418382,2.1872697,0.708
"694","ENSG00000133958","hurdle",0,2.493822,3.999607,1.505785,0.708
"647","ENSG00000130770","hurdle",0,-0.7574017,0.8482779,1.6056796,0.708
"597","ENSG00000126583","hurdle",0,-2.214492,0.264928,2.47942,0.708
"392","ENSG00000110955","hurdle",0,-0.5676386,1.0416944,1.609333,0.708
"252","ENSG00000101846","hurdle",0,-0.1191131,1.6870412,1.8061543,0.708
"46","ENSG00000046653","hurdle",0,1.865972,3.35462,1.488648,0.708
"1558","ENSG00000185420","hurdle",0,2.655999,4.414888,1.758889,0.707
"1483","ENSG00000182197","hurdle",0,1.456598,3.325192,1.868594,0.707
"1334","ENSG00000172264","hurdle",0,2.978857,4.587507,1.60865,0.707
"940","ENSG00000150394","hurdle",0,1.854493,3.255427,1.400934,0.707
"934","ENSG00000149571","hurdle",0,2.163016,3.929572,1.766556,0.707
"702","ENSG00000134333","hurdle",0,-1.3605625,0.6633316,2.0238941,0.707
"646","ENSG00000130748","hurdle",0,-1.3551862,0.5623157,1.9175019,0.707
"397","ENSG00000111262","hurdle",0,-2.2605086,0.4653204,2.725829,0.707
"247","ENSG00000101460","hurdle",0,-0.6768285,0.9222238,1.5990523,0.707
"1895","ENSG00000277443","hurdle",0,-0.2799431,1.3606766,1.6406197,0.706
"1764","ENSG00000228358","hurdle",0,-2.739065,2.019708,4.758773,0.706
"1148","ENSG00000164587","hurdle",0,-0.6483176,0.8734453,1.5217629,0.706
"951","ENSG00000151366","hurdle",0,-1.1507167,0.6791437,1.8298604,0.706
"274","ENSG00000103489","hurdle",0,1.190656,2.941695,1.751039,0.706
"150","ENSG00000079156","hurdle",0,1.774354,3.120665,1.346311,0.706
"1880","ENSG00000264364","hurdle",0,-0.4735234,1.0974923,1.5710157,0.705
"1571","ENSG00000186010","hurdle",0,-0.5229881,0.9255341,1.4485222,0.705
"1430","ENSG00000177679","hurdle",0,1.40298,2.561294,1.158314,0.705
"1279","ENSG00000170296","hurdle",0,-0.9821625,0.8510854,1.8332479,0.705
"904","ENSG00000147202","hurdle",0,0.1828799,2.4390772,2.2561973,0.705
"626","ENSG00000129559","hurdle",0,-1.0094427,0.6233849,1.6328276,0.705
"613","ENSG00000128524","hurdle",0,-1.3660764,0.6030081,1.9690845,0.705
"481","ENSG00000116251","hurdle",0,-0.7387908,0.845109,1.5838998,0.705
"122","ENSG00000074416","hurdle",0,0.3729729,1.9365764,1.5636035,0.705
"119","ENSG00000073910","hurdle",0,1.930772,3.280725,1.349953,0.705
"1316","ENSG00000171587","hurdle",0,4.132422,5.208527,1.076105,0.704
"1154","ENSG00000164733","hurdle",0,-0.4955343,1.0626426,1.5581769,0.704
"794","ENSG00000140319","hurdle",0,-0.2944663,1.3017461,1.5962124,0.704
"731","ENSG00000135916","hurdle",0,-0.6922187,0.9823862,1.6746049,0.704
"36","ENSG00000034713","hurdle",0,-0.8654095,0.8371887,1.7025982,0.704
"1903","ENSG00000286021","hurdle",0,-2.552284,2.067508,4.619792,0.703
"1094","ENSG00000162188","hurdle",0,-0.9232105,0.8112425,1.734453,0.703
"1014","ENSG00000154723","hurdle",0,-0.8804414,0.7292187,1.6096601,0.703
"1008","ENSG00000154518","hurdle",0,-1.2215779,0.6793979,1.9009758,0.703
"137","ENSG00000077092","hurdle",0,-0.5916264,1.8094369,2.4010633,0.703
"1830","ENSG00000248309","hurdle",0,0.6772452,2.3185268,1.6412816,0.702
"1668","ENSG00000198300","hurdle",0,1.134458,2.166424,1.031966,0.702
"1367","ENSG00000173852","hurdle",0,-0.4640572,1.686698,2.1507552,0.702
"1299","ENSG00000171130","hurdle",0,-0.1877261,1.2468136,1.4345397,0.702
"1289","ENSG00000170579","hurdle",0,5.337993,6.120306,0.782313,0.702
"907","ENSG00000147408","hurdle",0,0.4744936,2.2959328,1.8214392,0.702
"808","ENSG00000141314","hurdle",0,-1.5874544,0.8568123,2.4442667,0.702
"246","ENSG00000101445","hurdle",0,0.3445247,2.1497073,1.8051826,0.702
"211","ENSG00000099624","hurdle",0,-0.8021022,0.9408828,1.742985,0.702
"192","ENSG00000089693","hurdle",0,-1.0101773,0.6477156,1.6578929,0.702
"98","ENSG00000069020","hurdle",0,2.331036,4.102111,1.771075,0.702
"1607","ENSG00000188612","hurdle",0,-0.7536295,0.904874,1.6585035,0.701
"1331","ENSG00000172115","hurdle",0,-0.7291587,0.9167512,1.6459099,0.701
"1150","ENSG00000164600","hurdle",0,-2.7710794,0.1044029,2.8754823,0.701
"1081","ENSG00000160932","hurdle",0,-1.764217,0.247791,2.012008,0.701
"816","ENSG00000141639","hurdle",0,-0.1349986,1.9256887,2.0606873,0.701
"638","ENSG00000130522","hurdle",0,-0.1425795,1.3447149,1.4872944,0.701
"494","ENSG00000116983","hurdle",0,-0.7823604,0.8122364,1.5945968,0.701
"302","ENSG00000105270","hurdle",0,-0.4749804,0.9699413,1.4449217,0.701
"1867","ENSG00000258526","hurdle",0,1.08323,2.977886,1.894656,0.7
"1424","ENSG00000177432","hurdle",0,-0.9975579,0.8445262,1.8420841,0.7
"1284","ENSG00000170485","hurdle",0,0.7872108,2.2695943,1.4823835,0.7
"980","ENSG00000152822","hurdle",0,0.2946139,2.326931,2.0323171,0.7
"671","ENSG00000132471","hurdle",0,-0.627175,0.9981059,1.6252809,0.7
"655","ENSG00000131143","hurdle",0,-0.4173315,0.9568789,1.3742104,0.7
"222","ENSG00000100138","hurdle",0,-0.9553003,0.783842,1.7391423,0.7
"217","ENSG00000099864","hurdle",0,-1.0830771,0.6133085,1.6963856,0.7
"155","ENSG00000079819","hurdle",0,1.227266,3.208451,1.981185,0.7
"73","ENSG00000064042","hurdle",0,2.201416,3.953826,1.75241,0.7
"16","ENSG00000008394","hurdle",0,-1.4279176,0.8724292,2.3003468,0.7
"1250","ENSG00000169116","hurdle",0,-0.8709864,1.277147,2.1481334,0.699
"1125","ENSG00000163618","hurdle",0,3.523462,4.486839,0.963377,0.699
"1072","ENSG00000159720","hurdle",0,-1.2234933,0.5291323,1.7526256,0.699
"933","ENSG00000149557","hurdle",0,-0.0821017,1.322914,1.4050157,0.699
"552","ENSG00000122406","hurdle",0,-0.372485,1.033848,1.406333,0.699
"239","ENSG00000101182","hurdle",0,-1.0184672,0.7837407,1.8022079,0.699
"187","ENSG00000089009","hurdle",0,-0.3063714,1.1416238,1.4479952,0.699
"1900","ENSG00000284624","hurdle",0,-1.846608,1.203079,3.049687,0.698
"1570","ENSG00000185950","hurdle",0,-0.8338556,0.8869043,1.7207599,0.698
